date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:48:30	10084/10084	---M-Z	200	added ('OK')	text/css	etag:%222764-584a3fc00cd80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-slider/bootstrap-slider.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-slider/bootstrap-slider.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_sliders.html)
15:48:30	6947/6947	---M-Z	200	added ('OK')	text/css	etag:%221b23-584a3fcb7e880-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/nouislider/nouislider.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/nouislider/nouislider.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_sliders.html)
15:48:30	86659/86659	---M-Z	200	added ('OK')	application/javascript	etag:%2215283-584a3f9db7c80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/jquery-3.2.1.min.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/jquery-3.2.1.min.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/aui_notifications.html)
15:48:32	34830/34830	---M-Z	200	added ('OK')	application/javascript	etag:%22880e-584a3fc00cd80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-slider/bootstrap-slider.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-slider/bootstrap-slider.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_sliders.html)
15:48:32	22943/22943	---M-Z	200	added ('OK')	application/javascript	etag:%22599f-584a3fcb7e880-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/nouislider/nouislider.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/nouislider/nouislider.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_sliders.html)
15:48:32	3425/3425	---M-Z	200	added ('OK')	application/javascript	etag:%22d61-584a3fba54000-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_sliders.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_sliders.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_sliders.html)
15:48:32	10797/10797	---M-Z	200	added ('OK')	text/css	etag:%222a2d-584a3fc00cd80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-select/bootstrap-select.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-select/bootstrap-select.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_selects.html)
15:48:33	3199/3199	---M-Z	200	added ('OK')	text/css	etag:%22c7f-584a3fc00cd80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-multiselect/bootstrap-multiselect.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-multiselect/bootstrap-multiselect.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_selects.html)
15:48:33	4904/4904	---M-Z	200	added ('OK')	text/css	etag:%221328-584a3fc1f5200-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_selects.html)
15:48:35	22648/22648	---M-Z	200	added ('OK')	application/javascript	etag:%225878-584a3fc00cd80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-multiselect/bootstrap-multiselect.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-multiselect/bootstrap-multiselect.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_selects.html)
15:48:35	44834/44834	---M-Z	200	added ('OK')	application/javascript	etag:%22af22-584a3fc00cd80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-select/bootstrap-select.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-select/bootstrap-select.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_selects.html)
15:48:36	2799/2799	---M-Z	200	added ('OK')	application/javascript	etag:%22aef-584a3fba54000-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_selects.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_selects.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_selects.html)
15:48:36	11300/11300	---M-Z	200	added ('OK')	application/javascript	etag:%222c24-584a3fc1f5200-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_selects.html)
15:48:36	7921/7921	---M-Z	200	added ('OK')	text/css	etag:%221ef1-584a3fbc3c480-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-datepicker/bootstrap-datepicker.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-datepicker/bootstrap-datepicker.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_pickers.html)
15:48:37	10653/10653	---M-Z	200	added ('OK')	text/css	etag:%22299d-584a3fbe24900-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-daterangepicker/bootstrap-daterangepicker.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-daterangepicker/bootstrap-daterangepicker.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_pickers.html)
15:48:37	5354/5354	---M-Z	200	added ('OK')	text/css	etag:%2214ea-584a3fbe24900-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-material-datetimepicker/bootstrap-material-datetimepicker.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-material-datetimepicker/bootstrap-material-datetimepicker.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_pickers.html)
15:48:37	2007/2007	---M-Z	200	added ('OK')	text/css	etag:%227d7-584a3fcf4f180-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/timepicker/timepicker.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/timepicker/timepicker.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_pickers.html)
15:48:38	7616/7616	---M-Z	200	added ('OK')	text/css	etag:%221dc0-5a5c09d205900-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/minicolors/minicolors.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/minicolors/minicolors.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_pickers.html)
15:48:39	32601/32601	---M-Z	200	added ('OK')	application/javascript	etag:%227f59-584a3fbe24900-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-daterangepicker/bootstrap-daterangepicker.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-daterangepicker/bootstrap-daterangepicker.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_pickers.html)
15:48:39	34356/34356	---M-Z	200	added ('OK')	application/javascript	etag:%228634-584a3fbc3c480-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-datepicker/bootstrap-datepicker.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-datepicker/bootstrap-datepicker.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_pickers.html)
15:48:41	28980/28980	---M-Z	200	added ('OK')	application/javascript	etag:%227134-584a3fbe24900-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-material-datetimepicker/bootstrap-material-datetimepicker.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-material-datetimepicker/bootstrap-material-datetimepicker.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_pickers.html)
15:48:41	17177/17177	---M-Z	200	added ('OK')	application/javascript	etag:%224319-584a3fcf4f180-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/timepicker/timepicker.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/timepicker/timepicker.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_pickers.html)
15:48:41	4612/4612	---M-Z	200	added ('OK')	application/javascript	etag:%221204-584a3fba54000-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_pickers.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_pickers.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_pickers.html)
15:48:42	16024/16024	---M-Z	200	added ('OK')	application/javascript	etag:%223e98-584a3fc996400-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/minicolors/minicolors.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/minicolors/minicolors.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_pickers.html)
15:48:42	1616/1616	---M-Z	200	added ('OK')	application/javascript	etag:%22650-584a3fba54000-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_editors.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_editors.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_editors.html)
15:48:42	6274/6274	---M-Z	200	added ('OK')	text/css	etag:%221882-584a3fc5c5b00-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/dropzone/dropzone.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/dropzone/dropzone.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_file-upload.html)
15:48:43	312/312	---M-Z	200	added ('OK')	text/css	etag:%22138-584a3fc5c5b00-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/flow-js/flow.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/flow-js/flow.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_file-upload.html)
15:48:44	16154/16154	---M-Z	200	added ('OK')	application/javascript	etag:%223f1a-584a3fc5c5b00-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/flow-js/flow.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/flow-js/flow.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_file-upload.html)
15:48:45	7730/7730	---M-Z	200	added ('OK')	application/javascript	etag:%221e32-584a3fba54000-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_file-upload.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_file-upload.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_file-upload.html)
15:48:45	43696/43696	---M-Z	200	added ('OK')	application/javascript	etag:%22aab0-584a3fc5c5b00-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/dropzone/dropzone.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/dropzone/dropzone.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_file-upload.html)
15:48:46	3903/3903	---M-Z	200	added ('OK')	application/javascript	etag:%22f3f-584a3fba54000-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_validation.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_validation.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_validation.html)
15:48:46	7098/7098	---M-Z	200	added ('OK')	text/css	etag:%221bba-584a3fcd66d00-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/smartwizard/smartwizard.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/smartwizard/smartwizard.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_wizard.html)
15:48:47	42313/42313	---M-Z	200	added ('OK')	application/javascript	etag:%22a549-584a3fd137600-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/validate/validate.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/validate/validate.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_validation.html)
15:48:47	12846/12846	---M-Z	200	added ('OK')	application/javascript	etag:%22322e-584a3fcd66d00-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/smartwizard/smartwizard.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/smartwizard/smartwizard.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_wizard.html)
15:48:47	2197/2197	---M-Z	200	added ('OK')	application/javascript	etag:%22895-584a3fba54000-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_wizard.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_wizard.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_wizard.html)
15:48:48	1689/1689	---M-Z	200	added ('OK')	text/css	etag:%22699-584a3fd137600-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/typeahead-js/typeahead.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/typeahead-js/typeahead.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_typeahead.html)
15:48:48	3726/3726	---M-Z	200	added ('OK')	application/javascript	etag:%22e8e-584a3fba54000-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_typeahead.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_typeahead.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_typeahead.html)
15:48:49	2292/2292	---M-Z	200	added ('OK')	text/css	etag:%228f4-584a3fbe24900-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-duallistbox/bootstrap-duallistbox.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-duallistbox/bootstrap-duallistbox.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_dual-listbox.html)
15:48:50	44675/44675	---M-Z	200	added ('OK')	application/javascript	etag:%22ae83-584a3fd137600-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/typeahead-js/typeahead.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/typeahead-js/typeahead.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_typeahead.html)
15:48:50	16514/16514	---M-Z	200	added ('OK')	application/javascript	etag:%224082-584a3fbe24900-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-duallistbox/bootstrap-duallistbox.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-duallistbox/bootstrap-duallistbox.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_dual-listbox.html)
15:48:50	184/184	---M-Z	200	added ('OK')	application/javascript	etag:%22b8-584a3fb86bb80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_dual-listbox.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_dual-listbox.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_dual-listbox.html)
15:48:51	616/616	---M-Z	200	added ('OK')	text/css	etag:%22268-584a3fbe24900-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-maxlength/bootstrap-maxlength.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-maxlength/bootstrap-maxlength.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_extras.html)
15:48:52	4410/4410	---M-Z	200	added ('OK')	application/javascript	etag:%22113a-584a3fbc3c480-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/autosize/autosize.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/autosize/autosize.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_extras.html)
15:48:53	9155/9155	---M-Z	200	added ('OK')	application/javascript	etag:%2223c3-584a3fd137600-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/vanilla-text-mask/vanilla-text-mask.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/vanilla-text-mask/vanilla-text-mask.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_extras.html)
15:48:53	5985/5985	---M-Z	200	added ('OK')	application/javascript	etag:%221761-584a3fd137600-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/vanilla-text-mask/text-mask-addons.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/vanilla-text-mask/text-mask-addons.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_extras.html)
15:48:54	11476/11476	---M-Z	200	added ('OK')	application/javascript	etag:%222cd4-584a3fc7adf80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/knob/knob.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/knob/knob.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_extras.html)
15:48:54	5460/5460	---M-Z	200	added ('OK')	application/javascript	etag:%221554-584a3fbe24900-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-maxlength/bootstrap-maxlength.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-maxlength/bootstrap-maxlength.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_extras.html)
15:48:55	1500/1500	---M-Z	200	added ('OK')	application/javascript	etag:%225dc-584a3fba54000-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_extras.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/forms_extras.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_extras.html)
15:48:55	15384/15384	---M-Z	200	added ('OK')	application/javascript	etag:%223c18-584a3fcb7e880-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/pwstrength-bootstrap/pwstrength-bootstrap.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/pwstrength-bootstrap/pwstrength-bootstrap.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/forms_extras.html)
15:48:55	56/56	---M--	200	added ('OK')	application/javascript	etag:%2238-584a3fba54000%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/tables_datatables.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/tables_datatables.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/tables_datatables.html)
15:48:56	9424/9424	---M-Z	200	added ('OK')	text/css	etag:%2224d0-5a2f1b13df900-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/footable-bootstrap/footable.bootstrap.min.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/footable-bootstrap/footable.bootstrap.min.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/tables_footables.html)
15:48:57	207/207	---M-Z	200	added ('OK')	application/javascript	etag:%22cf-5a2f092a9b700-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/tables_footables.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/tables_footables.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/tables_footables.html)
15:48:57	10183/10183	---M-Z	200	added ('OK')	text/css	etag:%2227c7-584a3fc1f5200-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-table/bootstrap-table.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-table/bootstrap-table.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/tables_bootstrap-table.html)
15:48:59	82382/82382	---M-Z	200	added ('OK')	application/javascript	etag:%22141ce-553ab409b8400-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/footable-bootstrap/footable.min.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/footable-bootstrap/footable.min.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/tables_footables.html)
15:48:59	35955/35955	---M-Z	200	added ('OK')	application/javascript	etag:%228c73-584a3fcf4f180-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/tableexport/tableexport.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/tableexport/tableexport.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/tables_bootstrap-table.html)
15:49:00	3769/3769	---M-Z	200	added ('OK')	application/javascript	etag:%22eb9-584a3fd6f0380-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-table/extensions/export/export.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-table/extensions/export/export.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/tables_bootstrap-table.html)
15:49:01	4903/4903	---M-Z	200	added ('OK')	application/javascript	etag:%221327-584a3fba54000-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/tables_bootstrap-table.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/tables_bootstrap-table.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/tables_bootstrap-table.html)
15:49:02	3040/3040	---M-Z	200	added ('OK')	text/css	etag:%22be0-584a3fc00cd80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-sortable/bootstrap-sortable.css	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-sortable/bootstrap-sortable.css	(from http://html.phoenixcoded.net/empire/bootstrap/default/tables_bootstrap-sortable.html)
15:49:02	59534/59534	---M-Z	200	added ('OK')	application/javascript	etag:%22e88e-584a3fc1f5200-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-table/bootstrap-table.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-table/bootstrap-table.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/tables_bootstrap-table.html)
15:49:02	10909/10909	---M-Z	200	added ('OK')	application/javascript	etag:%222a9d-584a3fc00cd80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-sortable/bootstrap-sortable.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/bootstrap-sortable/bootstrap-sortable.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/tables_bootstrap-sortable.html)
15:49:06	32450/32450	---M-Z	200	added ('OK')	application/javascript	etag:%227ec2-584a3fc7adf80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/libs/gmaps/gmaps.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/libs/gmaps/gmaps.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/charts_gmaps.html)
15:49:06	4178/4178	---M-Z	200	added ('OK')	application/javascript	etag:%221052-59f3bc36ada80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/charts_gmaps.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/charts_gmaps.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/charts_gmaps.html)
15:49:07	34450/34450	---M-Z	200	added ('OK')	application/javascript	etag:%228692-584a3fb86bb80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/charts_am.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/charts_am.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/charts_am.html)
15:49:08	3987/3987	---M-Z	200	added ('OK')	application/javascript	etag:%22f93-584a3fb86bb80-gzip%22	http://html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/charts_flot.js	C:/Users/INFOTEC/Downloads/AdminTemplate/html.phoenixcoded.net/empire/bootstrap/default/assets/js/pages/charts_flot.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/charts_flot.html)
15:49:08	30289/30289	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2016%20Jan%202017%2003:43:59%20GMT	https://developers.google.com/maps/documentation/javascript/examples/markerclusterer/markerclusterer.js	C:/Users/INFOTEC/Downloads/AdminTemplate/developers.google.com/maps/documentation/javascript/examples/markerclusterer/markerclusterer.js	(from http://html.phoenixcoded.net/empire/bootstrap/default/charts_gmaps.html)
